store,item,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,day_32,day_33,day_34,day_35,day_36,day_37,day_38,day_39,day_40,day_41,day_42,day_43,day_44,day_45,day_46,day_47,day_48,day_49,day_50,day_51,day_52,day_53,day_54,day_55,day_56,day_57,day_58,day_59,day_60,day_61,day_62,day_63,day_64,day_65,day_66,day_67,day_68,day_69,day_70,day_71,day_72,day_73,day_74,day_75,day_76,day_77,day_78,day_79,day_80,day_81,day_82,day_83,day_84,day_85,day_86,day_87,day_88,day_89,day_90
5,39,40.135025,41.36509,41.56159,42.978584,42.112453,40.673267,41.141365,41.62015,41.223488,42.771675,40.787533,42.55346,39.966564,44.47678,40.21375,41.54555,41.6306,43.31746,42.051853,43.23691,41.305317,40.75043,42.468933,40.913223,43.414772,42.61011,43.755642,42.993225,42.912354,41.735073,41.785904,43.013016,40.647903,44.3665,40.74999,43.25669,43.71362,41.61762,43.053745,41.69528,40.671715,39.84896,41.80458,41.655212,43.383183,42.2322,44.052944,40.533787,41.308895,41.737644,40.179638,42.25303,40.63114,41.53448,41.993084,44.20701,42.512146,40.72663,43.452236,41.50418,42.11627,43.931026,40.09036,42.491764,43.614346,40.506866,43.365707,42.567642,41.762844,41.26737,43.91253,43.39966,45.737686,43.183537,42.735,45.346195,43.39882,41.663654,42.879307,41.876286,43.771442,41.15976,42.124313,42.026176,44.819935,40.259205,43.11462,43.607365,40.87811,43.817673
5,40,39.09089,40.334293,40.630478,42.10232,41.26628,39.707287,40.192142,40.641224,40.15877,41.86008,39.766018,41.581604,38.88942,43.461983,39.08191,40.56015,40.47157,42.542038,40.927822,42.24117,40.25104,39.808437,41.500748,39.946922,42.52014,41.645004,42.85613,42.081158,41.970215,41.006054,40.860218,42.107933,39.608955,43.40097,39.658524,42.199272,42.69986,40.597855,42.01446,40.625977,39.576935,38.75369,40.89551,40.610874,42.331635,41.45151,43.1471,39.668247,40.317184,40.773697,39.192024,41.259396,39.78439,40.6558,40.999275,43.262463,41.52161,39.80375,42.50744,40.567524,41.181118,42.975243,39.10572,41.568363,42.61831,39.47218,42.53303,41.53313,40.83537,40.330116,43.019424,42.443764,44.850765,42.212086,41.793156,44.465908,42.442387,40.78684,42.039276,40.842323,42.762512,40.091793,41.01242,41.022877,43.821426,39.17868,42.140648,42.624233,39.7403,42.854713
5,41,38.823402,40.048866,40.41588,41.921207,41.09711,39.48209,39.960003,40.406967,39.871876,41.622246,39.514812,41.35089,38.572582,43.17234,38.73683,40.30958,40.200436,42.390293,40.602932,41.945454,39.99309,39.59736,41.223694,39.699043,42.306683,41.41132,42.59983,41.872223,41.69566,40.85351,40.634296,41.92057,39.33555,43.1779,39.35893,41.901875,42.453876,40.303253,41.704445,40.323845,39.259205,38.450108,40.674435,40.3132,42.01288,41.29761,42.936752,39.4845,40.045177,40.49868,38.921047,40.979507,39.58017,40.45174,40.75333,43.018684,41.259182,39.57549,42.266052,40.305717,40.926865,42.69907,38.855606,41.34208,42.368732,39.204475,42.30764,41.22327,40.57884,40.10182,42.770084,42.161182,44.61113,41.95315,41.554596,44.237823,42.152767,40.565144,41.86004,40.566216,42.508858,39.777393,40.68718,40.766773,43.56499,38.900715,41.872093,42.350136,39.43629,42.576805
5,42,39.70153,40.920338,41.189648,42.62603,41.802505,40.292744,40.742085,41.21425,40.771965,42.36613,40.36626,42.151157,39.46015,44.025555,39.68341,41.130352,41.214233,43.02666,41.5527,42.773994,40.896214,40.387314,42.030907,40.53182,43.05186,42.22418,43.337868,42.63167,42.457947,41.43347,41.405544,42.68837,40.20288,43.9929,40.271915,42.783092,43.285023,41.149147,42.57429,41.19733,40.160824,39.36527,41.429146,41.199234,42.890114,41.948917,43.698704,40.220966,40.87535,41.300377,39.734936,41.803463,40.26797,41.197536,41.587513,43.81577,42.082035,40.34019,43.044937,41.0776,41.69379,43.49969,39.668457,42.100513,43.20215,40.07098,42.98635,42.09136,41.341824,40.88354,43.49976,42.95507,45.343178,42.74489,42.346317,44.97375,42.932,41.273457,42.547894,41.42994,43.361034,40.663944,41.604652,41.602978,44.403557,39.814117,42.682568,43.183792,40.41556,43.381084
5,43,40.3749,41.614136,41.81444,43.204147,42.335464,40.903538,41.362667,41.862953,41.474297,42.972073,41.019035,42.779636,40.20099,44.69667,40.44955,41.795826,41.94331,43.52074,42.313366,43.4454,41.595642,40.988613,42.67701,41.150806,43.62692,42.875637,43.951202,43.22631,43.091442,41.914757,42.01241,43.263367,40.899242,44.611027,40.975693,43.471375,43.920612,41.844536,43.273632,41.90216,40.89618,40.105156,42.04843,41.881027,43.59926,42.45054,44.286533,40.787025,41.53385,41.962418,40.397625,42.45798,40.831165,41.770065,42.24264,44.442474,42.729183,40.950066,43.665554,41.714897,42.300518,44.15552,40.3191,42.701515,43.857483,40.741055,43.52996,42.77487,41.954063,41.49608,44.093994,43.580887,45.93552,43.392384,42.951923,45.548664,43.582672,41.84694,43.096123,42.129723,44.024384,41.364887,42.324234,42.256107,45.07014,40.50898,43.35601,43.836044,41.149033,44.015392
5,44,39.40724,40.637684,40.93788,42.409866,41.587208,40.018356,40.498478,40.9519,40.472023,42.11877,40.075382,41.89963,39.178436,43.748493,39.374126,40.87549,40.831448,42.829052,41.234993,42.500053,40.581047,40.136684,41.773808,40.258457,42.81677,41.96922,43.122093,42.391888,42.246517,41.272537,41.15204,42.420963,39.92008,43.7206,39.962917,42.490112,43.00463,40.87505,42.28371,40.923096,39.87401,39.048275,41.195076,40.91692,42.604248,41.744694,43.43785,39.97186,40.61241,41.04955,39.481247,41.54401,40.0657,40.950596,41.310246,43.54204,41.8059,40.09378,42.803963,40.841774,41.441254,43.241703,39.406864,41.874065,42.90791,39.772934,42.775,41.809856,41.108963,40.6258,43.27613,42.699444,45.107925,42.481125,42.092533,44.727093,42.68968,41.059822,42.320652,41.135975,43.071754,40.38118,41.297447,41.31704,44.108562,39.50392,42.428738,42.893913,40.051563,43.117565
5,45,41.74796,43.008083,43.076626,44.39503,43.375,42.116974,42.64852,43.21818,42.917255,44.28531,42.409492,44.00785,41.748432,46.088734,42.06128,43.166317,43.38203,44.526,43.84097,44.842026,42.97592,42.188942,43.98189,42.31456,44.782883,44.146378,45.167213,44.425148,44.368805,42.85914,43.234203,44.43142,42.290913,45.82373,42.48477,44.907852,45.32281,43.307358,44.734028,43.39277,42.480873,41.67069,43.303257,43.27744,45.096096,43.42256,45.500725,41.885906,42.82533,43.286327,41.751358,43.796936,41.958652,42.88063,43.53628,45.700397,44.07207,42.218155,44.871487,42.986412,43.591164,45.433144,41.59969,43.88264,45.228184,42.18586,44.638863,44.192554,43.159695,42.70141,45.298145,44.84681,47.17347,44.75863,44.067898,46.694595,44.87211,43.00131,44.17654,43.583897,45.428513,42.828747,43.869423,43.60834,46.471706,41.95518,44.684326,45.193806,42.685318,45.276665
5,46,40.710384,41.93447,42.10307,43.47788,42.56611,41.21219,41.66367,42.174026,41.810715,43.293575,41.3614,43.06879,40.55378,45.01547,40.821842,42.09206,42.317577,43.75449,42.672474,43.78395,41.922523,41.264683,42.98612,41.42804,43.894157,43.150776,44.216366,43.496525,43.37021,42.12176,42.308327,43.552563,41.225624,44.901894,41.349457,43.82755,44.28062,42.183514,43.623802,42.260353,41.265972,40.488422,42.319843,42.198853,43.949776,42.668518,44.576603,41.048916,41.835316,42.25883,40.703854,42.769737,41.08292,42.02892,42.55067,44.750374,43.066406,41.245052,43.949764,42.00159,42.62823,44.449535,40.62788,42.965687,44.19934,41.09758,43.804974,43.11103,42.236248,41.78645,44.37704,43.889156,46.22814,43.728115,43.223644,45.8348,43.8933,42.12368,43.366615,42.483315,44.350952,41.718803,42.72427,42.594143,45.41102,40.862263,43.654587,44.16996,41.547813,44.323833
5,47,38.79005,40.04512,40.37148,41.838135,41.018764,39.424217,39.903347,40.355495,39.867867,41.572876,39.46943,41.30678,38.576607,43.175236,38.758957,40.283703,40.18162,42.30097,40.618385,41.936577,39.977764,39.531227,41.203533,39.679054,42.262062,41.389187,42.573147,41.83098,41.67873,40.758255,40.57877,41.844303,39.31085,43.140625,39.345234,41.898296,42.394,40.300896,41.702938,40.3033,39.247597,38.42983,40.63106,40.323433,42.037945,41.21014,42.883224,39.404114,40.02592,40.489998,38.89813,40.95566,39.507317,40.403263,40.715225,42.98604,41.214527,39.513622,42.216732,40.280758,40.86655,42.686607,38.796448,41.296158,42.327976,39.161503,42.2442,41.218918,40.542587,40.042686,42.73345,42.15053,44.567833,41.908066,41.506126,44.18968,42.13615,40.485043,41.772038,40.536743,42.487133,39.76729,40.665653,40.722767,43.531906,38.878685,41.846054,42.32427,39.427734,42.552223
5,48,40.630913,41.89164,42.030144,43.410583,42.49163,41.111645,41.60598,42.11147,41.756336,43.238094,41.272354,43.01855,40.560402,44.998966,40.81763,42.058987,42.135056,43.672047,42.64265,43.76031,41.82,41.18566,42.967136,41.360916,43.837387,43.099716,44.243176,43.428204,43.4177,42.09893,42.237236,43.4159,41.178127,44.812878,41.28235,43.781414,44.178978,42.16707,43.602352,42.240334,41.246925,40.420074,42.276737,42.171284,43.943707,42.593937,44.489784,40.94133,41.80783,42.258938,40.69835,42.761047,41.0619,41.951435,42.48106,44.67605,42.99846,41.188168,43.922264,42.003803,42.579613,44.44802,40.58012,42.94847,44.103077,41.009274,43.784863,43.099094,42.237057,41.72536,44.375523,43.883816,46.199677,43.688118,43.1793,45.779438,43.91867,42.106873,43.285362,42.412266,44.272655,41.703136,42.67757,42.51508,45.325314,40.769108,43.64214,44.108574,41.41464,44.307293
5,49,39.154045,40.367905,40.698154,42.18325,41.361988,39.789913,40.261276,40.707363,40.204887,41.909172,39.83858,41.644558,38.898296,43.490166,39.08788,40.608204,40.57193,42.637646,40.948387,42.261196,40.317654,39.899586,41.531796,40.006477,42.58616,41.700512,42.875637,42.148514,41.98345,41.07929,40.926636,42.213467,39.655064,43.47633,39.705616,42.233067,42.78068,40.61611,42.035423,40.65713,39.600075,38.79646,40.95026,40.643658,42.336117,41.546032,43.224033,39.766327,40.3552,40.791275,39.22506,41.295364,39.845345,40.726383,41.063198,43.31563,41.576176,39.871037,42.5598,40.59534,41.23552,42.99643,39.16479,41.62263,42.682457,39.54132,42.58332,41.555744,40.871098,40.399143,43.050022,42.46325,44.89568,42.259975,41.856716,44.522408,42.445183,40.846813,42.12222,40.89159,42.825924,40.117092,41.04771,41.08676,43.877407,39.241558,42.17133,42.676163,39.80496,42.885674
5,50,41.061775,42.303947,42.49371,43.856068,42.941933,41.55791,42.040028,42.554718,42.17824,43.603,41.696762,43.435993,40.919952,45.346085,41.170822,42.49251,42.69201,44.10255,43.04714,44.09443,42.32119,41.648586,43.31722,41.782673,44.23618,43.567806,44.5681,43.860355,43.709667,42.47934,42.65885,43.916527,41.602905,45.259495,41.665237,44.13146,44.58138,42.52347,43.94234,42.590836,41.608727,40.848328,42.712933,42.538387,44.26979,43.037457,44.911278,41.438763,42.193123,42.610123,41.060486,43.106323,41.44678,42.38671,42.92493,45.078552,43.385868,41.600468,44.30553,42.349354,42.9198,44.803146,40.986984,43.32644,44.531605,41.43053,44.09494,43.41608,42.562176,42.143696,44.683308,44.16917,46.545162,44.04941,43.56907,46.13506,44.194435,42.458103,43.71171,42.844933,44.705723,42.032795,43.012917,42.92055,45.753075,41.203766,44.032604,44.495403,41.87223,44.624924
6,1,38.74393,40.00983,40.354557,41.87677,41.015347,39.389015,39.898136,40.349815,39.800167,41.58376,39.42564,41.287704,38.570927,43.1286,38.715218,40.271317,40.024593,42.312485,40.56925,41.92605,39.895,39.50682,41.204277,39.620968,42.23939,41.35651,42.618813,41.800682,41.709915,40.832108,40.57641,41.808292,39.291893,43.082092,39.28456,41.84839,42.352703,40.289505,41.679363,40.29532,39.23988,38.40135,40.64242,40.250256,41.98893,41.229374,42.86284,39.400295,40.011936,40.5025,38.901505,40.946095,39.56377,40.384914,40.686375,42.969357,41.207516,39.52526,42.236813,40.301296,40.886173,42.694107,38.82312,41.307262,42.293407,39.118668,42.2916,41.19896,40.5682,40.048534,42.76639,42.147526,44.59042,41.91898,41.500145,44.19227,42.186684,40.554398,41.810493,40.517994,42.423763,39.748203,40.642574,40.70244,43.508354,38.810482,41.87515,42.288445,39.320057,42.559288
6,2,40.759155,41.998096,42.142475,43.515656,42.589306,41.237885,41.721848,42.23306,41.883537,43.347897,41.410545,43.117313,40.65858,45.107246,40.930634,42.168247,42.321228,43.777763,42.76296,43.865627,41.95657,41.304554,43.066814,41.458714,43.93817,43.195396,44.3032,43.53014,43.477512,42.160694,42.343914,43.560955,41.2924,44.93283,41.42495,43.909813,44.335915,42.269882,43.718983,42.357376,41.36427,40.56376,42.37126,42.282574,44.045536,42.683594,44.614326,41.061455,41.903996,42.338013,40.790108,42.856094,41.134182,42.04667,42.592346,44.7889,43.120632,41.299683,44.008373,42.080925,42.689613,44.523888,40.68103,43.028263,44.240543,41.155495,43.875282,43.207638,42.312576,41.832638,44.4478,43.97174,46.302166,43.805584,43.26611,45.885815,43.98389,42.19029,43.38824,42.545982,44.415176,41.814526,42.822025,42.644836,45.460873,40.912563,43.732254,44.237846,41.583332,44.39677
6,3,39.946552,41.211197,41.42848,42.83549,41.98445,40.489655,40.983402,41.458366,41.050804,42.59744,40.591457,42.39376,39.806244,44.318134,40.032505,41.412907,41.407616,43.189175,41.879086,43.059063,41.14369,40.596817,42.307137,40.765453,43.269268,42.494785,43.635414,42.85323,42.778313,41.630463,41.623962,42.844723,40.483215,44.20446,40.538643,43.059544,43.48507,41.45668,42.873707,41.49515,40.476284,39.650562,41.684395,41.490673,43.21218,42.120026,43.900406,40.399914,41.154896,41.606285,40.029465,42.088116,40.50432,41.403,41.832954,44.04894,42.32011,40.569202,43.297546,41.366558,41.921535,43.796673,39.916714,42.35434,43.42326,40.306553,43.207794,42.38383,41.612972,41.110928,43.765297,43.22785,45.586864,43.00165,42.578552,45.185925,43.239037,41.50887,42.73027,41.695454,43.60471,40.962143,41.881344,41.835575,44.64184,40.053608,42.979855,43.431316,40.64884,43.649506
6,4,38.68266,39.937717,40.32735,41.841324,41.010296,39.352905,39.8381,40.29721,39.73945,41.492348,39.36837,41.241177,38.459377,43.04983,38.59156,40.22346,40.034546,42.29889,40.47871,41.808186,39.879894,39.48242,41.10064,39.58521,42.20033,41.336792,42.514343,41.78038,41.595325,40.78008,40.52143,41.80099,39.225323,43.066273,39.199936,41.761898,42.286243,40.188416,41.56389,40.17744,39.114178,38.30302,40.59772,40.180447,41.879368,41.217216,42.831074,39.392124,39.931084,40.409966,38.8094,40.848145,39.489323,40.360455,40.637245,42.909966,41.120983,39.46083,42.16103,40.206398,40.775417,42.59864,38.73876,41.25127,42.232666,39.047268,42.184643,41.08386,40.46613,39.99185,42.664097,42.031048,44.501442,41.81901,41.437244,44.126656,42.04585,40.45362,41.769295,40.442062,42.389805,39.62834,40.50798,40.628803,43.445625,38.75611,41.789677,42.204502,39.2605,42.4504
6,5,38.372566,39.634747,40.015903,41.529186,40.686134,39.04398,39.540035,39.98588,39.434155,41.238422,39.063698,40.925243,38.16892,42.766037,38.308723,39.904446,39.681244,42.00955,40.17417,41.556282,39.547554,39.158623,40.833023,39.27242,41.906242,41.005432,42.244225,41.467445,41.323208,40.510353,40.2273,41.489056,38.91222,42.7474,38.905785,41.477234,41.997696,39.91125,41.301624,39.892952,38.826473,38.01558,40.291157,39.882915,41.616005,40.916786,42.53427,39.07949,39.638237,40.125237,38.520725,40.56891,39.20458,40.056557,40.326126,42.62398,40.83957,39.169586,41.86276,39.931553,40.522583,42.32709,38.4352,40.940945,41.944458,38.755127,41.94892,40.813076,40.19347,39.69135,42.404095,41.780365,44.24458,41.555935,41.13735,43.86127,41.793972,40.17961,41.478138,40.147343,42.08104,39.349026,40.239094,40.337933,43.15562,38.437634,41.49215,41.94111,38.957024,42.187027
6,6,40.562233,41.817062,41.969124,43.374226,42.451393,41.06763,41.560055,42.054375,41.661186,43.212486,41.2171,42.945843,40.479576,44.91719,40.71592,41.97963,42.03764,43.661324,42.539574,43.707478,41.73038,41.130527,42.918842,41.308113,43.78248,43.019047,44.197357,43.36537,43.35279,42.093914,42.20583,43.388336,41.110744,44.73867,41.207226,43.7031,44.13201,42.100304,43.53965,42.171688,41.18484,40.354946,42.22907,42.081356,43.849945,42.584488,44.454422,40.93073,41.744625,42.20806,40.639137,42.704376,41.046577,41.91734,42.426094,44.64176,42.966305,41.16754,43.883057,41.95451,42.576447,44.397644,40.553875,42.892254,44.061764,40.967415,43.783783,43.03881,42.202705,41.694016,44.351818,43.83175,46.173286,43.64688,43.1434,45.762825,43.883373,42.105495,43.28245,42.36823,44.198265,41.64184,42.6266,42.477604,45.27086,40.700394,43.59353,44.07141,41.34808,44.267673
6,7,40.42503,41.73246,41.82976,43.148598,42.20375,40.861668,41.374275,41.899837,41.614315,43.055607,41.070107,42.808453,40.457542,44.88583,40.736294,41.88258,41.933033,43.399536,42.5307,43.63531,41.64938,40.93178,42.795753,41.13547,43.623333,42.913555,44.069023,43.217827,43.26919,41.8252,42.008842,43.139347,40.99722,44.60798,41.125294,43.646835,43.963337,42.042633,43.487324,42.081398,41.10137,40.27083,42.066467,42.03707,43.86807,42.304462,44.27967,40.661602,41.627823,42.109756,40.535767,42.60159,40.814747,41.712494,42.275917,44.48447,42.792564,40.96244,43.698265,41.84111,42.36917,44.307175,40.346066,42.72788,43.916344,40.818058,43.563683,42.959747,42.043488,41.491673,44.199066,43.736015,46.01999,43.528397,42.944798,45.58089,43.77022,41.849945,43.01186,42.24377,44.119305,41.55257,42.5168,42.31465,45.15514,40.574852,43.46667,43.959034,41.255314,44.142128
6,8,41.720306,42.98193,43.047497,44.388977,43.37607,42.10607,42.648823,43.201473,42.88285,44.283375,42.38134,44.00819,41.74889,46.081898,42.037827,43.14821,43.281406,44.52905,43.817383,44.83662,42.917824,42.17024,43.998238,42.320934,44.77644,44.11868,45.216118,44.39498,44.4154,42.91245,43.229267,44.39012,42.27969,45.788918,42.458393,44.889915,45.289272,43.299137,44.729874,43.394688,42.472027,41.637154,43.291992,43.25765,45.08365,43.440273,45.48107,41.87679,42.83118,43.30406,41.772305,43.819336,41.993942,42.87534,43.525745,45.68437,44.067215,42.223248,44.903603,43.008415,43.616222,45.460472,41.613697,43.91312,45.19491,42.158962,44.692757,44.1972,43.208485,42.715004,45.334766,44.87562,47.191532,44.766212,44.09781,46.709377,44.929432,43.0654,44.198685,43.556824,45.380505,42.841255,43.872112,43.593056,46.42916,41.91116,44.694756,45.184326,42.61508,45.30471
6,9,40.378235,41.650333,41.76886,43.116283,42.18963,40.84309,41.32978,41.841343,41.53,43.005814,41.02554,42.757282,40.34038,44.795147,40.61822,41.797245,41.894615,43.39133,42.420563,43.55314,41.575504,40.89745,42.727962,41.096386,43.584377,42.833733,43.988644,43.17262,43.180798,41.801735,41.969074,43.128223,40.92245,44.5641,41.06324,43.578796,43.94037,41.947662,43.395782,42.00692,41.01171,40.185764,42.000507,41.956512,43.75955,42.290188,44.239357,40.640453,41.560055,42.02077,40.45385,42.525936,40.771294,41.680157,42.21952,44.434956,42.750286,40.91679,43.64881,41.76039,42.33372,44.215298,40.299026,42.674816,43.867607,40.76826,43.534157,42.880753,41.985394,41.452034,44.140743,43.673664,45.961754,43.46143,42.908325,45.54334,43.69204,41.816727,42.996307,42.169544,44.045246,41.476208,42.458702,42.269176,45.09161,40.525585,43.379456,43.888756,41.200417,44.080956
6,10,41.278122,42.5628,42.64472,43.958168,42.975937,41.674812,42.201324,42.75595,42.45436,43.84991,41.921864,43.605553,41.299038,45.664,41.595215,42.71835,42.85271,44.133007,43.38548,44.416553,42.513344,41.751568,43.57372,41.91966,44.38132,43.72921,44.811783,44.002014,44.00146,42.529987,42.80623,43.9668,41.842213,45.39869,41.98422,44.44444,44.806606,42.860508,44.29015,42.917316,41.981594,41.165627,42.878757,42.834896,44.65943,43.053547,45.064987,41.465317,42.4167,42.893456,41.339615,43.38629,41.57921,42.485332,43.10602,45.27174,43.613358,41.776577,44.477448,42.60256,43.156265,45.069584,41.171013,43.49781,44.754562,41.68221,44.267612,43.74974,42.790695,42.291103,44.922184,44.464104,46.76544,44.324123,43.701824,46.305668,44.507423,42.615097,43.778778,43.09793,44.945705,42.368412,43.35841,43.140472,45.994038,41.44297,44.27077,44.750874,42.15291,44.891994
6,11,41.049854,42.310944,42.45271,43.771976,42.83054,41.49541,41.984158,42.525,42.2015,43.594006,41.68608,43.398014,40.966152,45.37997,41.254047,42.476406,42.696976,43.993736,43.095814,44.126633,42.318954,41.575012,43.308014,41.726597,44.189747,43.53296,44.53691,43.81847,43.700096,42.356594,42.602573,43.833214,41.592144,45.224422,41.697147,44.166004,44.569084,42.555744,43.98189,42.609703,41.645508,40.878567,42.66311,42.5646,44.339363,42.910774,44.866386,41.324986,42.173306,42.60915,41.05426,43.100334,41.359432,42.314835,42.887993,45.05154,43.363426,41.54353,44.245068,42.33195,42.884937,44.79618,40.930035,43.26659,44.524937,41.423153,44.028156,43.440372,42.522667,42.07997,44.65298,44.17959,46.513813,44.046776,43.497097,46.087833,44.192677,42.36671,43.607338,42.840824,44.71174,42.0518,43.039417,42.899677,45.756523,41.20266,44.006264,44.49337,41.908527,44.616707
6,12,40.918034,42.151527,42.276447,43.621853,42.66575,41.37169,41.841652,42.369675,42.050293,43.49034,41.574146,43.231873,40.81787,45.253357,41.111046,42.300907,42.549004,43.859436,42.936428,44.019737,42.13438,41.41719,43.187187,41.568344,44.048416,43.32378,44.377945,43.656235,43.55988,42.193676,42.466587,43.69865,41.43907,45.07167,41.61154,44.081963,44.514347,42.426422,43.87763,42.51345,41.535667,40.75725,42.484398,42.433323,44.21513,42.74626,44.746185,41.16541,42.022755,42.45505,40.90635,42.975258,41.200584,42.150402,42.727234,44.931385,43.269577,41.416878,44.10163,42.18496,42.816254,44.63048,40.79384,43.110405,44.412254,41.328514,43.95107,43.352966,42.396538,41.93828,44.542336,44.08742,46.413307,43.945957,43.350468,45.99819,44.083267,42.253597,43.47979,42.720592,44.587143,41.965523,43.00425,42.799175,45.63597,41.095093,43.849186,44.39068,41.809658,44.507996
6,13,42.40502,43.666466,43.705765,45.0262,43.978477,42.7371,43.309696,43.879642,43.569492,44.924397,43.07596,44.61661,42.440205,46.721424,42.753334,43.826637,44.023556,45.107723,44.495224,45.469795,43.612892,42.820526,44.605423,42.936226,45.380203,44.782547,45.791824,45.041542,44.99819,43.437435,43.86166,45.043434,42.946976,46.415485,43.163826,45.540382,45.97732,43.974407,45.38274,44.07105,43.204525,42.36136,43.95367,43.927628,45.74638,44.015938,46.114136,42.507248,43.456993,43.931263,42.407955,44.444256,42.596375,43.490906,44.182087,46.321236,44.723545,42.87896,45.4988,43.613853,44.244507,46.055496,42.254616,44.507423,45.873055,42.878048,45.227386,44.840878,43.78262,43.329395,45.91909,45.44493,47.786385,45.394733,44.66629,47.272045,45.491238,43.64077,44.773293,44.25565,46.07269,43.50372,44.547024,44.2613,47.11614,42.632698,45.33069,45.831097,43.368767,45.891125
6,14,40.32185,41.521057,41.728287,43.11381,42.230247,40.867012,41.290813,41.781353,41.400887,42.933758,40.990303,42.680603,40.093407,44.612972,40.358074,41.674744,41.963146,43.46036,42.222595,43.390724,41.529644,40.911133,42.594555,41.059296,43.545513,42.74898,43.802776,43.136555,42.94485,41.791283,41.95007,43.24421,40.81215,44.547783,40.949417,43.433712,43.938538,41.75717,43.217163,41.837456,40.820534,40.07363,41.929356,41.794014,43.519314,42.356174,44.23996,40.73191,41.43469,41.835754,40.285267,42.369465,40.71116,41.681664,42.164814,44.39216,42.69645,40.881386,43.559525,41.59771,42.27986,44.0378,40.23591,42.570328,43.838295,40.729538,43.474667,42.707623,41.845085,41.419983,44.00239,43.504406,45.871788,43.34897,42.86076,45.509132,43.47239,41.75349,43.038315,42.09178,43.98093,41.301346,42.32365,42.22697,45.03565,40.473553,43.234497,43.814278,41.17213,43.938698
6,15,43.150475,44.437138,44.462215,45.786255,44.757454,43.473354,44.101913,44.65909,44.30994,45.644936,43.792866,45.405823,43.229183,47.427288,43.523525,44.604916,44.690544,45.821842,45.26112,46.17759,44.356808,43.59323,45.36894,43.73873,46.109592,45.579464,46.634243,45.769127,45.803204,44.26474,44.609,45.738693,43.73322,47.12055,43.868416,46.201756,46.621017,44.72368,46.10453,44.816193,43.98516,43.11085,44.745415,44.656693,46.461693,44.818363,46.796642,43.27802,44.244442,44.736305,43.22115,45.229485,43.436363,44.255116,44.97346,47.022846,45.45268,43.65554,46.308784,44.406292,44.988586,46.874996,43.06276,45.324875,46.56621,43.59175,45.96336,45.55653,44.595257,44.115406,46.67112,46.165115,48.49694,46.12132,45.477757,47.94899,46.277912,44.473488,45.524952,44.977856,46.736492,44.24752,45.222767,44.978046,47.796646,43.33375,46.134525,46.532665,44.033264,46.647785
6,16,39.113594,40.36286,40.666862,42.14866,41.31298,39.732197,40.220634,40.67529,40.179688,41.877308,39.785534,41.62176,38.914238,43.480713,39.09714,40.599068,40.482906,42.57709,40.94817,42.251728,40.277946,39.842392,41.52066,39.977623,42.553543,41.689434,42.891735,42.12217,42.00592,41.049984,40.88737,42.133755,39.63857,43.4332,39.670853,42.21372,42.712597,40.61999,42.022556,40.647854,39.59874,38.763863,40.937172,40.632626,42.347225,41.49211,43.171368,39.69659,40.344807,40.806343,39.22221,41.28009,39.823166,40.69058,41.028477,43.28414,41.53769,39.829216,42.54214,40.59729,41.189674,42.99828,39.13647,41.612473,42.63433,39.48172,42.54747,41.54643,40.86351,40.35769,43.04496,42.460632,44.868584,42.225178,41.822243,44.481586,42.467373,40.816322,42.071793,40.85867,42.783085,40.107365,41.01386,41.039486,43.838528,39.20048,42.173454,42.625164,39.740093,42.870403
6,17,39.62219,40.842915,41.11491,42.60861,41.742435,40.225033,40.710125,41.163685,40.66462,42.368805,40.29712,42.086548,39.42791,43.952496,39.621357,41.0589,40.992474,43.000446,41.460087,42.756374,40.74686,40.315006,42.013863,40.434166,42.99051,42.12202,43.35758,42.54666,42.475655,41.47797,41.372944,42.603367,40.138115,43.879612,40.195885,42.714172,43.232864,41.113655,42.53898,41.17835,40.139446,39.311005,41.38595,41.098892,42.828163,41.91982,43.634945,40.166203,40.82988,41.277573,39.710716,41.783092,40.297054,41.13216,41.51662,43.763973,42.060467,40.325626,43.033665,41.071068,41.724487,43.481342,39.664764,42.071007,43.13718,40.01357,43.03785,42.061066,41.352196,40.85478,43.52619,42.946545,45.348698,42.743607,42.311672,44.955784,42.97671,41.33374,42.548794,41.38006,43.25099,40.64024,41.591503,41.557056,44.338036,39.708035,42.66451,43.1375,40.28242,43.37925
6,18,42.60185,43.840282,43.897373,45.215137,44.207203,42.97068,43.52857,44.0422,43.717236,45.11008,43.249184,44.816544,42.56129,46.842705,42.87021,43.969135,44.210102,45.338287,44.60787,45.608128,43.79247,43.03415,44.77453,43.18549,45.580032,44.973267,45.979694,45.235447,45.15102,43.686176,44.05917,45.243397,43.116047,46.597397,43.323128,45.672604,46.133278,44.10637,45.50408,44.20167,43.332596,42.503204,44.131363,44.079315,45.856422,44.274036,46.28027,42.755116,43.643883,44.102642,42.572033,44.61322,42.82297,43.718735,44.39091,46.500103,44.915005,43.072166,45.699722,43.778835,44.449062,46.243126,42.45046,44.699253,46.032246,43.04476,45.428455,44.95739,43.983276,43.54161,46.101982,45.600887,47.935204,45.54,44.900295,47.446766,45.646423,43.857735,44.99415,44.401356,46.181206,43.63612,44.662563,44.43653,47.24659,42.783447,45.485043,45.983624,43.531,46.076595
